College Name,Location,Fees,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Duration,Eligibility Criteria
"AJK College of Arts and Science, Coimbatore",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ajk-college-of-arts-and-science-coimbatore/bsc-costume-design-and-fashion-course,"B.Sc Costume Design and Fashion at AJK College of Arts and Science, Coimbatore Offline Course",N/A,DURATION 36 Months,"A person who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"AJK College of Nursing, Coimbatore",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ajk-college-of-nursing-coimbatore/bsc-nursing-course,"B.Sc Nursing at AJK College of Nursing, Coimbatore Offline Course",N/A,DURATION 48 Months,"Candidates should have passed HSC or equivalent examination with an aggregate of 45% in Physics, Chemistry, Biology, and English. (For SC/ST candidates an aggregate of not less than 40% is essential.)The applicant should have completed 17 years of age as of 31st December of the year of admission.Both male and female candidates can apply. The vocational stream is not eligible for admission."
"AJK Mass Communication Research Centre, New Delhi",N/A,N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/ajk-mass-communication-research-centre-new-delhi/msc-mathematics-education-under-meta-university-course,"M.Sc Mathematics Education under Meta University at AJK Mass Communication Research Centre, New Delhi Offline Course",N/A,DURATION 24 Months,The candidate should pass Graduation degree in any discipline provided the applicant has done at least two full-fledged papers in mathematics at undergraduate level.
"Ajmal Khan Tibbiya College, Aligarh Muslim University, Aligarh",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ajmal-khan-tibbiya-college-aligarh-muslim-university-aligarh/ms-unani-course,"MS Unani at Ajmal Khan Tibbiya College, Aligarh Muslim University, Aligarh Offline Course",N/A,DURATION 36 Months,"Bachelor of Unani Medicine and Surgery (BUMS) or equivalent degree from a recognized institution included in the II Schedule of Indian Medicine Central Council Act, 1970 followed by Compulsory Rotatory Internship for a period prescribed by the CCIM and enrolled in the State Register of Indian System of Medicine"
"Ajmer Institute of Technology, Ajmer",N/A,N/A,3.8/5,2 Reviews,N/A,https://www.careers360.com/colleges/ajmer-institute-of-technology-ajmer/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Ajmer Institute of Technology, Ajmer Offline Course",N/A,DURATION 48 Months,"Candidate should be pass in (10+2) or equivalent with Physics, Mathematics, Chemistry/Biotechnology, Language and anyother subject from recognised board."
"New Arts College Ahmednagar - AJMVP New Arts Commerce and Science College, Ahmednagar",N/A,N/A,4.0/5,24 Reviews,N/A,https://www.careers360.com/colleges/ajmvp-new-arts-commerce-and-science-college-ahmednagar/bsc-animation-course,B.Sc Animation at New Arts College Ahmednagar Offline Course,N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"AJMVPS's Institute of Hotel Management and Catering Technology, Ahmednagar",N/A,N/A,4.2/5,1 Reviews,N/A,https://www.careers360.com/colleges/ajmvpss-institute-of-hotel-management-and-catering-technology-ahmednagar/bsc-hospitality-studies-course,"B.Sc Hospitality Studies at AJMVPS's Institute of Hotel Management and Catering Technology, Ahmednagar Offline Course",N/A,DURATION 36 Months,The candidate should have passed HSC or its equivalent examination in Science / Commerce / Arts / MCVC and obtained at least 50% marks in aggregate (45% marks in case of candidates of backward class categories belonging to Maharashtra State).
"Akal College of Arts and Social Sciences, Sirmour",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-arts-and-social-sciences-sirmour/bsc-psychology-hons-course,"B.Sc Psychology Hons at Akal College of Arts and Social Sciences, Sirmour Offline Course",General₹ 1.55 L,DURATION 36 Months,The Candidate must pass 10+2 (Any Stream) with a minimum of 50% marks in any stream from a recognized Board.
"Akal College of Basic Sciences, Sirmour",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-basic-sciences-sirmour/bsc-medical-course,"B.Sc Medical at Akal College of Basic Sciences, Sirmour Offline Course",General₹ 1.49 L,DURATION 36 Months,"The Candidate must be passed in 10+2 examination in Physics, Chemistry, and Biology or equivalent with 50% marks."
"Akal College of Economics Commerce and Management, Sirmour",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-economics-commerce-and-management-sirmour/bsc-economics-hons-course,"B.Sc Economics Hons at Akal College of Economics Commerce and Management, Sirmour Offline Course",General₹ 1.55 L,DURATION 36 Months,"The Candidate should have passed 10+2 or intermediate examination in any stream (Arts, Science & Commerce) with 50% marks in aggregate."
"Akal College of Engineering and Technology, Sirmour",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-engineering-and-technology-sirmour/btech-computer-science-engineering-course,"B.Tech Computer Science Engineering at Akal College of Engineering and Technology, Sirmour Offline Course",General₹ 4.37 L,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Akal College of Nursing, Sirmour",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-nursing-sirmour/bsc-nursing-course,"B.Sc Nursing at Akal College of Nursing, Sirmour Offline Course",General₹ 5.28 L,DURATION 48 Months,1. The minimum age for admission shall be 17 years on 31st December of the year in which admission is sought.2. Minimum education:10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE or other equivalent Board.Student shall be medically fit.Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.Student shall be admitted once in a year.
"Akal College of Pharmacy and Technical Education, Mastuana",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-college-of-pharmacy-and-technical-education-mastuana/bpharma-course,"B.Pharma at Akal College of Pharmacy and Technical Education, Mastuana Offline Course",N/A,DURATION 48 Months,The candidate shall have passed 10+2 Medical/ Non-medical with a minimum of 50% marks from any recognized Board.
"Akal Degree College for Women, Sangrur",N/A,N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/akal-degree-college-for-women-sangrur/bca-course,"BCA at Akal Degree College for Women, Sangrur Offline Course",N/A,DURATION 36 Months,The candidate who has passed the 10+2 examination of the Punjab School Education Board or any other examination recognized as equivalent thereto without reappearing.
"Akal Degree College, Sangrur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-degree-college-sangrur/bsc-non-medical-computer-science-course,"B.Sc Non-Medical with Computer Science at Akal Degree College, Sangrur Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Akal Group of Technical and Management Institutions, Sangrur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-group-of-technical-and-management-institutions-sangrur/mca-course,"MCA at Akal Group of Technical and Management Institutions, Sangrur Offline Course",N/A,DURATION 36 Months,The Candidate Should Pass 50% marks in Bachelor's degree with min. 3-year duration in any discipline with mathematics as an elective subject at 10+2 levelOR 50% marks in BCA of min. 3-year duration from a recognized University.
"Akal Institute of Management and Computer Applications, Barnala",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akal-institute-of-management-and-computer-applications-barnala/bca-course,"BCA at Akal Institute of Management and Computer Applications, Barnala Offline Course",N/A,DURATION 36 Months,The candidate should have passed in 10+2 relevant subject for any recognized board.
"Akal University, Bathinda",N/A,N/A,3.5/5,3 Reviews,N/A,https://www.careers360.com/university/akal-university-bathinda/bsc-zoology-hons-course,"B.Sc Zoology Hons at Akal University, Bathinda Offline Course",General₹ 1.20 L,DURATION 36 Months,The candidate must have passed 10+2 Medical with 60% marks (55% in case of SC/ST and persons with disability category).
"Akarapu Sharath Chandrika Devi Memorial College for Women, Warangal",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akarapu-sharath-chandrika-devi-memorial-college-for-women-warangal/bsc-mathematics-statistics-and-computer-science-self-finance-cou,"B.Sc-Mathematics, Statistics and Computer Science Self Finance at Akarapu Sharath Chandrika Devi Memorial College for Women, Warangal Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent there to, shall be eligible for the course."
"Akash Global College of Management and Science, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-global-college-of-management-and-science-bengaluru/mca-course,"MCA at Akash Global College of Management and Science, Bengaluru Offline Course",N/A,DURATION 24 Months,"The students should have passed their B.Tech/BE, BCA, B.Sc Computer Science with 50% aggregate (for general category) and 45% aggregate (for OBC/SC/ST category) from recognised universities.The students have to attend the PGCET Exam conducted by KEA for getting admission to MCA in Akash Global College of Management and Science."
"Akash Institute of Engineering and Technology, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-institute-of-engineering-and-technology-bengaluru/mca-course,"MCA at Akash Institute of Engineering and Technology, Bengaluru Offline Course",N/A,DURATION 24 Months,"The students should have passed their B.Tech/BE, BCA, and B.Sc Computer Science with 50% aggregate (for the general category) and 45% aggregate (for OBC/ SC/ ST category) from recognized universities."
"Akash Institute of Medical Science and Research Centre, Devanahalli",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/akash-institute-of-medical-science-and-research-centre-devanahalli/ms-general-surgery-course,"MS General Surgery at Akash Institute of Medical Science and Research Centre, Devanahalli Offline Course",N/A,DURATION 36 Months,He/she has studied and passed in the courses leading to the award of MBBS Degree in colleges recognised by Medical Council of India and affiliated to any University established by law in India.He/she has completed ‘Compulsory Rotating Internship’ on or before 31st March of the admission year.
